[Sat Aug 06 17:27:35.447475 2016] [mpm_winnt:notice] [pid 760:tid 208] AH00455: Apache/2.4.6 (Win32) PHP/5.4.17 configured -- resuming normal operations
[Sat Aug 06 17:27:35.447475 2016] [mpm_winnt:notice] [pid 760:tid 208] AH00456: Apache Lounge VC10 Server built: Jul 16 2013 11:15:41
[Sat Aug 06 17:27:35.447475 2016] [core:notice] [pid 760:tid 208] AH00094: Command line: 'F:\\Github\\Edu\\Edu/apache2/bin/httpd_usbwv8.exe -d F:/Github/Edu/Edu/apache2'
[Sat Aug 06 17:49:50.347448 2016] [:error] [pid 680:tid 1172] [client ::1:13304] PHP Warning:  mysqli::mysqli(): php_network_getaddresses: getaddrinfo failed: Host is onbekend.  in F:\\Github\\Edu\\Edu\\root\\login.php on line 8, referer: http://localhost:8081/login.html
[Sat Aug 06 17:49:50.347448 2016] [:error] [pid 680:tid 1172] [client ::1:13304] PHP Warning:  mysqli::mysqli(): (HY000/2002): php_network_getaddresses: getaddrinfo failed: Host is onbekend.  in F:\\Github\\Edu\\Edu\\root\\login.php on line 8, referer: http://localhost:8081/login.html
[Sat Aug 06 17:54:17.855738 2016] [:error] [pid 680:tid 1172] [client ::1:1055] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\login.php on line 8, referer: http://localhost:8081/login.html
[Sat Aug 06 17:54:25.393737 2016] [:error] [pid 680:tid 1176] [client ::1:1057] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\login.php on line 8, referer: http://localhost:8081/login.html
[Sat Aug 06 17:56:04.105353 2016] [:error] [pid 680:tid 1176] [client ::1:1068] PHP Warning:  mysqli::mysqli(): php_network_getaddresses: getaddrinfo failed: Host is onbekend.  in F:\\Github\\Edu\\Edu\\root\\login.php on line 8, referer: http://localhost:8081/login.html
[Sat Aug 06 17:56:04.105353 2016] [:error] [pid 680:tid 1176] [client ::1:1068] PHP Warning:  mysqli::mysqli(): (HY000/2002): php_network_getaddresses: getaddrinfo failed: Host is onbekend.  in F:\\Github\\Edu\\Edu\\root\\login.php on line 8, referer: http://localhost:8081/login.html
[Sat Aug 06 17:57:38.229446 2016] [:error] [pid 680:tid 1176] [client ::1:1069] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\login.php on line 8, referer: http://localhost:8081/login.html
[Sat Aug 06 18:00:28.682611 2016] [:error] [pid 680:tid 1176] [client ::1:1252] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\login.php on line 8, referer: http://localhost:8081/login.html
[Sat Aug 06 18:01:15.605286 2016] [:error] [pid 680:tid 1180] [client ::1:1256] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\login.php on line 8, referer: http://localhost:8081/login.html
[Sat Aug 06 18:02:12.921149 2016] [:error] [pid 680:tid 1180] [client ::1:1260] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\login.php on line 8, referer: http://localhost:8081/login.html
[Sat Aug 06 18:02:48.777644 2016] [:error] [pid 680:tid 1180] [client ::1:1264] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\login.php on line 8, referer: http://localhost:8081/login.html
[Sat Aug 06 18:03:10.612769 2016] [:error] [pid 680:tid 1192] [client ::1:1272] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:07:14.094170 2016] [:error] [pid 680:tid 1188] [client ::1:1411] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:08:15.191585 2016] [:error] [pid 680:tid 1188] [client ::1:1417] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:08:18.409289 2016] [:error] [pid 680:tid 1192] [client ::1:1422] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:08:18.410289 2016] [:error] [pid 680:tid 1180] [client ::1:1419] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:08:18.410289 2016] [:error] [pid 680:tid 1184] [client ::1:1418] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:08:18.411289 2016] [:error] [pid 680:tid 1172] [client ::1:1421] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:08:18.420347 2016] [:error] [pid 680:tid 1176] [client ::1:1420] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:08:36.194526 2016] [:error] [pid 680:tid 1188] [client ::1:1417] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:08:39.413936 2016] [:error] [pid 680:tid 1172] [client ::1:1421] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:08:39.413936 2016] [:error] [pid 680:tid 1192] [client ::1:1422] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:08:39.413936 2016] [:error] [pid 680:tid 1184] [client ::1:1418] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:08:39.413936 2016] [:error] [pid 680:tid 1180] [client ::1:1419] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:08:39.433414 2016] [:error] [pid 680:tid 1176] [client ::1:1420] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:08:57.208343 2016] [:error] [pid 680:tid 1188] [client ::1:1417] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:09:00.417701 2016] [:error] [pid 680:tid 1184] [client ::1:1418] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:09:00.418206 2016] [:error] [pid 680:tid 1180] [client ::1:1419] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:09:00.418206 2016] [:error] [pid 680:tid 1172] [client ::1:1421] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:09:00.418206 2016] [:error] [pid 680:tid 1192] [client ::1:1422] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:09:00.446399 2016] [:error] [pid 680:tid 1176] [client ::1:1420] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:09:18.222723 2016] [:error] [pid 680:tid 1188] [client ::1:1417] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:09:21.422256 2016] [:error] [pid 680:tid 1192] [client ::1:1422] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:09:21.422256 2016] [:error] [pid 680:tid 1184] [client ::1:1418] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:09:21.422757 2016] [:error] [pid 680:tid 1180] [client ::1:1419] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:09:21.424257 2016] [:error] [pid 680:tid 1172] [client ::1:1421] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:09:21.459792 2016] [:error] [pid 680:tid 1176] [client ::1:1420] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:09:39.225855 2016] [:error] [pid 680:tid 1188] [client ::1:1417] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:09:42.429363 2016] [:error] [pid 680:tid 1184] [client ::1:1418] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
[Sat Aug 06 18:09:42.429363 2016] [:error] [pid 680:tid 1180] [client ::1:1419] PHP Warning:  mysqli::mysqli(): (HY000/2002): Een verbindingspoging is mislukt omdat de verbonden party niet correct heeft geantwoord na een bepaalde tijd, of de gemaakte verbinding is mislukt omdat de verbonden host niet heeft geantwoord.\r\n in F:\\Github\\Edu\\Edu\\root\\Webservice\\Database\\database_connect.php on line 9, referer: http://localhost:8081/app.html
